componente;i;j;classe;z_m;y_m;T_met_int_C;T_met_est_C;T_met_media_C;dT_spessore_K;p_int_bar;p_est_bar;sZ_membr_MPa;sZ_termico_MPa;sZ_pressione_MPa;punto;r_mm;sigma_R_MPa;sigma_theta_MPa;sigma_Z_MPa;sigma_VM_MPa;sigma_Tresca_MPa;Sy_MPa;utilizzo_pc
TUBI;43;8;0;1.684;0.3565;383.16;363.80;372.92;19.35;34.704;117.840;7.732;-35.051;42.783;esterna;19.05;-11.784;-19.493;39.840;55.879;59.333;204.4;27.34
TUBI;44;8;0;1.768;0.3565;381.53;362.72;371.58;18.81;34.703;117.840;7.732;-35.051;42.783;interna;16.00;-3.470;-94.964;-27.317;82.207;91.494;204.7;40.16
TUBI;44;8;0;1.768;0.3565;381.53;362.72;371.58;18.81;34.703;117.840;7.732;-35.051;42.783;media;17.52;-9.603;-54.262;7.252;55.057;61.514;204.7;26.90
TUBI;44;8;0;1.768;0.3565;381.53;362.72;371.58;18.81;34.703;117.840;7.732;-35.051;42.783;esterna;19.05;-11.784;-20.398;38.936;55.530;59.334;204.7;27.13
TUBI;45;8;0;1.855;0.3565;379.89;361.63;370.23;18.26;34.702;117.840;7.732;-35.051;42.783;interna;16.00;-3.470;-93.952;-26.305;81.500;90.482;205.0;39.77
TUBI;45;8;0;1.855;0.3565;379.89;361.63;370.23;18.26;34.702;117.840;7.732;-35.051;42.783;media;17.52;-9.562;-54.290;7.266;55.104;61.556;205.0;26.89
TUBI;45;8;0;1.855;0.3565;379.89;361.63;370.23;18.26;34.702;117.840;7.732;-35.051;42.783;esterna;19.05;-11.784;-21.300;38.034;55.195;59.334;205.0;26.93
TUBI;46;8;0;1.947;0.3565;378.25;360.54;368.88;17.71;34.702;117.840;7.732;-35.051;42.783;interna;16.00;-3.470;-92.932;-25.284;80.795;89.462;205.2;39.37
TUBI;46;8;0;1.947;0.3565;378.25;360.54;368.88;17.71;34.702;117.840;7.732;-35.051;42.783;media;17.52;-9.520;-54.318;7.280;55.152;61.598;205.2;26.87
TUBI;46;8;0;1.947;0.3565;378.25;360.54;368.88;17.71;34.702;117.840;7.732;-35.051;42.783;esterna;19.05;-11.784;-22.209;37.125;54.870;59.334;205.2;26.74
TUBI;47;8;0;2.041;0.3565;376.60;359.44;367.52;17.17;34.701;117.840;7.732;-35.051;42.783;interna;16.00;-3.470;-91.911;-24.262;80.095;88.440;205.5;38.98
TUBI;47;8;0;2.041;0.3565;376.60;359.44;367.52;17.17;34.701;117.840;7.732;-35.051;42.783;media;17.52;-9.478;-54.346;7.294;55.200;61.641;205.5;26.86
TUBI;47;8;0;2.041;0.3565;376.60;359.44;367.52;17.17;34.701;117.840;7.732;-35.051;42.783;esterna;19.05;-11.784;-23.119;36.216;54.558;59.335;205.5;26.55
TUBI;48;8;0;2.140;0.3565;374.95;358.33;366.16;16.62;34.700;117.840;7.732;-35.051;42.783;interna;16.00;-3.470;-90.889;-23.240;79.402;87.419;205.8;38.59
TUBI;48;8;0;2.140;0.3565;374.95;358.33;366.16;16.62;34.700;117.840;7.732;-35.051;42.783;media;17.52;-9.436;-54.375;7.308;55.248;61.683;205.8;26.85
TUBI;48;8;0;2.140;0.3565;374.95;358.33;366.16;16.62;34.700;117.840;7.732;-35.051;42.783;esterna;19.05;-11.784;-24.029;35.306;54.259;59.335;205.8;26.37
TUBI;49;8;0;2.243;0.3565;373.33;357.25;364.82;16.07;34.699;117.840;7.732;-35.051;42.783;interna;16.00;-3.470;-89.870;-22.221;78.718;86.401;206.0;38.21
TUBI;49;8;0;2.243;0.3565;373.33;357.25;364.82;16.07;34.699;117.840;7.732;-35.051;42.783;media;17.52;-9.394;-54.403;7.322;55.295;61.725;206.0;26.84
TUBI;49;8;0;2.243;0.3565;373.33;357.25;364.82;16.07;34.699;117.840;7.732;-35.051;42.783;esterna;19.05;-11.784;-24.937;34.398;53.975;59.335;206.0;26.20
TUBI;50;8;0;2.350;0.3565;371.65;356.13;363.44;15.53;34.698;117.840;7.732;-35.051;42.783;interna;16.00;-3.470;-88.853;-21.203;78.043;85.383;206.3;37.83
TUBI;50;8;0;2.350;0.3565;371.65;356.13;363.44;15.53;34.698;117.840;7.732;-35.051;42.783;media;17.52;-9.353;-54.431;7.336;55.343;61.767;206.3;26.83
TUBI;50;8;0;2.350;0.3565;371.65;356.13;363.44;15.53;34.698;117.840;7.732;-35.051;42.783;esterna;19.05;-11.784;-25.843;33.492;53.705;59.336;206.3;26.03
TUBI;51;8;0;2.461;0.3565;369.98;355.00;362.06;14.98;34.697;117.840;7.732;-35.051;42.783;interna;16.00;-3.470;-87.839;-20.188;77.377;84.369;206.6;37.45
TUBI;51;8;0;2.461;0.3565;369.98;355.00;362.06;14.98;34.697;117.840;7.732;-35.051;42.783;media;17.52;-9.311;-54.459;7.350;55.391;61.809;206.6;26.81
TUBI;51;8;0;2.461;0.3565;369.98;355.00;362.06;14.98;34.697;117.840;7.732;-35.051;42.783;esterna;19.05;-11.784;-26.747;32.589;53.449;59.336;206.6;25.87
TUBI;52;8;0;2.578;0.3565;368.32;353.88;360.68;14.44;34.697;117.840;7.732;-35.051;42.783;interna;16.00;-3.470;-86.828;-19.177;76.720;83.359;206.9;37.09
TUBI;52;8;0;2.578;0.3565;368.32;353.88;360.68;14.44;34.697;117.840;7.732;-35.051;42.783;media;17.52;-9.270;-54.487;7.364;55.438;61.851;206.9;26.80
TUBI;52;8;0;2.578;0.3565;368.32;353.88;360.68;14.44;34.697;117.840;7.732;-35.051;42.783;esterna;19.05;-11.784;-27.648;31.689;53.209;59.337;206.9;25.72
TUBI;53;8;0;2.698;0.3565;366.66;352.76;359.31;13.90;34.696;117.840;7.732;-35.051;42.783;interna;16.00;-3.470;-85.823;-18.171;76.075;82.353;207.1;36.73
TUBI;53;8;0;2.698;0.3565;366.66;352.76;359.31;13.90;34.696;117.840;7.732;-35.051;42.783;media;17.52;-9.229;-54.515;7.378;55.486;61.893;207.1;26.79
TUBI;53;8;0;2.698;0.3565;366.66;352.76;359.31;13.90;34.696;117.840;7.732;-35.051;42.783;esterna;19.05;-11.784;-28.544;30.793;52.984;59.337;207.1;25.58
TUBI;54;8;0;2.824;0.3565;365.01;351.65;357.94;13.36;34.695;117.840;7.732;-35.051;42.783;interna;16.00;-3.469;-84.828;-17.175;75.445;81.358;207.4;36.37
TUBI;54;8;0;2.824;0.3565;365.01;351.65;357.94;13.36;34.695;117.840;7.732;-35.051;42.783;media;17.52;-9.188;-54.543;7.391;55.533;61.934;207.4;26.77
TUBI;54;8;0;2.824;0.3565;365.01;351.65;357.94;13.36;34.695;117.840;7.732;-35.051;42.783;esterna;19.05;-11.784;-29.431;29.907;52.775;59.338;207.4;25.44
